file,theta,degrees,destination,rho1,rho2,stimulus,stimpos
GOPR0298,4.09545911268359,234.652522325163,4.09661117522482,0.282279763461594,0.534407722682297,4.76455137399963,4
GOPR0299,0.332965110194096,19.0774955392301,0.298776092151573,0.255514017140088,0.622152659002545,6.27036590414466,1
GOPR0299,3.44405564461879,197.329852844865,3.35248059625507,0.356066265474851,0.588854325745168,1.83826791963524,2
GOPR0299,5.78870144257966,331.668161521106,6.16793120822786,0.352627484800323,0.606876542948236,3.15643027431258,3
GOPR0299,1.76043394452337,100.865435132757,1.799399692181,0.399854901699462,0.531203341485405,4.66899453040084,4
GOPR0301,2.49095988793963,142.721488515321,2.62624829756476,0.304573570673866,0.509983465198952,0.018853392292878,1
GOPR0301,2.84277806041084,162.879184953927,2.66098670150227,0.283678975404989,0.592304322891143,1.86113475085832,2
GOPR0301,3.98385703599499,228.258194346011,4.22571703802703,0.371973852098937,0.606001854852379,3.199104341956,3
GOPR0301,6.00943406176585,344.315209001343,5.78908520025296,0.323624710861275,0.58462077944643,4.84120835224406,4
GOPR0302,5.95836578068582,341.389212028469,6.26960543140457,0.339255194475231,0.541424615150123,0.0194049974306518,1
GOPR0302,6.10087274687957,349.554259742585,5.74004312334748,0.279614918792122,0.587273038613506,1.81834347742422,2
GOPR0302,5.31231035812739,304.372962984331,5.52820930945797,0.275385976463525,0.569328295876851,3.08886218856728,3
GOPR0302,2.66227827598601,152.537309103363,2.80360384645741,0.257238209875894,0.530827868329437,4.77452791794942,4
GOPR0303,4.55395759291823,260.92255015577,4.34867112112608,0.254635061667361,0.516129511070597,6.25727410624192,1
GOPR0303,1.85930630261754,106.530403962059,1.83598827077681,0.252124545015252,0.51679005796952,1.60665960448843,2
GOPR0303,6.24635122166366,357.889562357714,6.17226431302507,0.259617627947125,0.52860461249631,3.09369543064354,3
GOPR0303,5.47014644656918,313.416304706898,5.45248044682802,0.259660545848421,0.531827114978144,4.81512486896775,4
GOPR0304,3.53236024652332,202.389333845577,3.22673581807885,0.30006072304287,0.530927751156808,6.22152906245347,1
GOPR0304,4.70093681157469,269.343839060916,5.0085880282453,0.253947447285362,0.500226948975941,1.78149654574509,2
GOPR0304,1.07578084092881,61.6377018662554,0.700817076213041,0.261784818943644,0.500990424512018,3.14745402588083,3
GOPR0304,0.366900608694798,21.0218563789928,0.737708067213484,0.254277731943379,0.508771387727026,4.71034339586208,4
GOPR0306,4.17576297228096,239.253594558703,4.14907098681011,0.280018195551257,0.50355718811128,6.26022483342922,1
GOPR0306,5.63637139435203,322.940292664638,5.4969826319844,0.251338035062399,0.526116772218437,1.78144711689858,2
GOPR0306,3.27782503206445,187.805540319627,3.23297324238314,0.25937567704255,0.505703983833444,3.10279512640739,3
GOPR0306,1.26500924250487,72.4796906405704,1.18670434969386,0.250052426180482,0.502816464047423,4.90683718034805,4
GOPR0307,1.19158276057767,68.2726631216483,1.18991417636688,0.258179536686368,0.54050812165998,0.0158516999630935,1
GOPR0307,5.55663759754916,318.37188262328,5.70191061426887,0.25826184442827,0.561667343071853,1.68101041150039,2
GOPR0307,4.20488589557824,240.92221515072,4.5754147209367,0.287944155835641,0.522859264481238,3.11561674429101,3
GOPR0307,5.62730583116589,322.420874155163,0.0343811102514273,0.274618706282701,0.508242153326025,4.64080778529376,4
GOPR0308,4.69517115464052,269.013491252468,4.5255278526946,0.262743426022579,0.521379460801238,6.25977509524238,1
GOPR0308,0.0434739644313364,2.49087468061744,0.38982934968787,0.261788009191955,0.51581507803003,1.80062206303471,2
GOPR0308,4.33069749003404,248.130688526849,4.88048501550688,0.261533857612969,0.546482314675702,3.0748888386894,3
GOPR0308,5.16470508753496,295.915803945498,5.10334932434408,0.253850880523504,0.505756824383384,4.76241874240942,4
GOPR0310,4.4496332320409,254.945204577099,4.52883567124562,0.292420281782457,0.5479420328127,6.24986500065225,1
GOPR0310,0.433776206135567,24.8535458647648,0.466270429588002,0.250243138448095,0.521437995484391,1.75063307974151,2
GOPR0310,1.47678450205554,84.6135192181112,1.21610138925984,0.280202136066377,0.514650339367603,3.15798296959176,3
GOPR0310,4.9493833591186,283.578777669778,5.01086247654072,0.294956970348352,0.516490683454727,4.77365905879897,4
GOPR0311,2.62910271955371,150.636489736794,2.53766946822086,0.283708032370683,0.521104917996273,6.27680153230155,1
GOPR0311,3.05251147900013,174.896024661944,2.79611115206635,0.266929532879009,0.518969185327502,1.69211139528869,2
GOPR0311,4.41447648037637,252.930871085332,4.68179291500924,0.269568680682513,0.545546333150764,3.13044176149848,3
GOPR0311,0.439827317932173,25.2002490320721,0.905135782857618,0.289524052764777,0.574733301267901,4.6706109264736,4
GOPR0312,3.1237735435786,178.979040201679,3.44983806207816,0.270412735217308,0.504116329654713,0.00881034472077591,1
GOPR0312,0.683833439778414,39.1807699892166,0.766954011557585,0.259915080741471,0.503614551977294,1.8192249515916,2
GOPR0312,4.38738871205246,251.378856283944,4.64367032181712,0.268991857902153,0.513814866803774,3.14726367029962,3
GOPR0312,1.50412534159968,86.1800339323347,1.42170824943649,0.256831061690652,0.521955137757724,4.67339438348005,4
GOPR0313,3.10161836665483,177.709642069582,3.2587013395822,0.286803594263585,0.513997241460636,0.039974286934962,1
GOPR0313,4.05224695205236,232.176647897352,4.04883310951273,0.256358590703444,0.512113228433623,2.04639555793661,2
GOPR0313,2.39248489935818,137.079287282005,2.7107061510106,0.306782429023376,0.535287953859692,3.19494896074545,3
GOPR0313,4.3354218929849,248.401376876653,4.20764689203246,0.266184711097827,0.575424328444621,4.73137404088353,4
GOPR0315,4.82889973954756,276.675574767898,4.75202856184527,0.267662001580468,0.508003592156689,0.00221844721639153,1
GOPR0315,2.54714102623835,145.940430628079,2.38682274213059,0.271239906059427,0.540672206871767,1.71148470197866,2
GOPR0315,4.0505434738815,232.079045787669,4.2327064339643,0.264578743771955,0.53911415372007,3.15888337316991,3
GOPR0315,3.08908460990113,176.991510706151,2.99526230778389,0.321612402420203,0.518075452258984,4.65626819768351,4
GOPR0316,1.9952002672303,114.31655459567,2.06693831584496,0.347531200877997,0.50450145640377,0.00222355269147534,1
GOPR0316,5.20269261116797,298.092328723823,5.37882250577427,0.25297576893132,0.507357448114183,1.86123539956012,2
GOPR0316,5.84302511748834,334.780678821014,5.55312103816977,0.272065303497343,0.509702351927832,3.17367070979105,3
GOPR0316,0.750182137802467,42.9822703621829,0.590242092515139,0.251870986302803,0.504695068468854,4.73164581169157,4
GOPR3991,3.80015827896456,217.733030866368,3.67347281792387,0.255397483897929,0.507685091224481,6.25476599194598,1
GOPR3991,3.17779862822244,182.074449539608,2.99374569163581,0.272954177530159,0.530023528485547,1.72928118532442,2
GOPR3991,2.74986413762774,157.555609320451,2.79060101208808,0.296134489230891,0.528424027479525,3.14350707644483,3
GOPR3991,0.463094345068964,26.5333514888266,0.352378506309302,0.250053320005718,0.522656027740407,4.70611278086333,4
GOPR3991,2.56207754733265,146.79623024739,2.22434744023801,0.252436695312165,0.501806287179786,0.00854454652038328,1
GOPR3991,2.91378639178504,166.947662651935,2.61743532213067,0.258935512850273,0.502750015087391,1.69564103726725,2
GOPR3991,4.76905391048687,273.246661341259,4.61060748220109,0.26564101706647,0.577474555803776,3.11582364184025,3
GOPR3991,4.12788620406448,236.510457803173,4.16186648544211,0.275170087574078,0.50496505473799,4.704326264555,4
GOPR3991,1.76292135439203,101.00795322015,2.03730473745735,0.250983171568549,0.511968738384979,0.0265050334924473,1
GOPR3991,0.577071011010849,33.0637334102691,0.488552081300881,0.282180573778533,0.5003131721196,1.74764027753992,2
GOPR3991,5.69675109037996,326.399794415322,5.97215048277676,0.263526542414484,0.506405101892582,3.13561900899504,3
GOPR3991,5.50279122723967,315.286712862448,5.10659693661164,0.25950820167936,0.518750810169673,4.78549497786726,4
GOPR3993,0.937357094562298,53.7066054150649,0.972577685737132,0.269236338452556,0.521241727999091,0,1
GOPR3993,0.218482092840865,12.518101818967,0.184751416787974,0.25115159990805,0.543019552743107,1.80684731086947,2
GOPR3993,0.10214839621435,5.85267198711235,6.22445727505457,0.289631011224536,0.629281995717534,3.15446565243267,3
GOPR3993,3.03099818916515,173.663403950958,3.1501548700062,0.252209462774852,0.53273955252126,4.75415906992122,4
GOPR3993,6.02317675953889,345.102607582862,5.70983001916641,0.285681201376852,0.5741997566704,0.154890970991739,1
GOPR3993,3.30839571439044,189.557111393741,3.15835367079835,0.26666338777433,0.517841780198384,1.84626090567656,2
GOPR3993,3.11002675697579,178.191407347472,2.994345839448,0.264490634004105,0.522058411300929,3.13956054909169,3
GOPR3993,1.72707912503924,98.9543447498952,1.56893234866332,0.262668368929044,0.525991319482038,4.68235071593995,4
GOPR3995,0.127066900996493,7.28039714290571,6.05004093122758,0.250601577194704,0.511578910390812,0.0703286588533871,1
GOPR3995,6.05903456151023,347.157108298436,6.02403734609252,0.267037586747766,0.504609870514647,1.63791729649252,2
GOPR3995,2.33988918252903,134.06577468723,2.18631784096989,0.268077367804654,0.504926074867492,3.12530081613515,3
GOPR3995,3.32360714034575,190.428661901356,3.01340341685562,0.27278245996395,0.520089892843195,4.70417561271792,4
GOPR3995,3.83070205928183,219.483060568922,3.52834625662417,0.269180592734888,0.517413221910767,0.171148605416182,1
GOPR3995,0.349708636832893,20.036828949798,0.211400240236435,0.251073889238064,0.513877806091923,1.76536817490798,2
GOPR3995,5.92899404656749,339.706335626509,0.0372441822230996,0.251398065726731,0.506245706232855,3.13956425880574,3
GOPR3995,2.96700342773578,169.996774210109,2.8281924795,0.262150346538335,0.507783891294177,4.74049402784514,4
GOPR3996,5.94517997038135,340.633720748563,5.93579943502316,0.265055218900966,0.50783380831373,0.00220363463971807,1
GOPR3996,0.800691696694162,45.8762549117445,0.808961673188739,0.275950220352251,0.544630302339568,1.68092375945216,2
GOPR3996,2.27088886956553,130.11234796934,2.34295965403702,0.271097346255914,0.536071304195257,1.66727010197748,2
GOPR3996,2.59857380042221,148.887311517463,3.11825022619827,0.259791694167225,0.508174348981449,0.0148416403802658,1
GOPR3996,3.4684775932217,198.729127427297,3.16574002938474,0.2597080878614,0.503498853694382,1.65801534059104,2
GOPR3996,1.23326462707031,70.6608581539041,1.16923532443411,0.265007854552603,0.505342822307433,4.69408650551412,4
GOPR3996,0.792921641414577,45.4310635376409,0.32289323290388,0.256069911121323,0.503352917447308,3.1494216063344,3
GOPR3997,0.0318887320297987,1.82708975933111,6.20410901928328,0.387877893708747,0.544625947479765,0.0209066278090286,1
GOPR3997,4.32163506954775,247.611450080812,4.22107851495917,0.261226803788363,0.547588340793506,1.8784090057434,2
GOPR3997,2.56865226617858,147.172933888747,2.39427268859988,0.273077102031147,0.510786581981556,3.18082484936175,3
GOPR3997,5.59573918676029,320.612238657332,5.81737885899402,0.251724217381406,0.511730332932573,4.70817847895079,4
GOPR3998,2.45810563180517,140.839078299775,5.67635750528612,0.573545377706505,0,0.0143139507539916,1
GOPR3998,3.50147232596821,200.619586359834,3.51228569378664,0.353654566553624,0.515078501636668,1.7362835282318,2
GOPR3998,5.16467881733412,295.914298773863,5.0760007051203,0.264659632863886,0.500154113415635,3.06485990585935,3
GOPR3998,2.07854970848439,119.092125804303,2.28912178067319,0.254612530391163,0.514338482534683,4.65246537053837,4
GOPR3999,3.85357878668154,220.793800497997,3.77042887936173,0.302830243635243,0.52316273109408,0.00428363804525356,1
GOPR3999,2.85014574845023,163.301322383353,3.14293372274083,0.282878751528218,0.52563671344266,1.86224323193446,2
GOPR3999,1.99534126527061,114.324633188299,1.96819349461565,0.251991615678852,0.5163320493728,3.03406194668638,3
GOPR3999,4.65132563472492,266.501328010747,4.44951836351904,0.259813618924641,0.504744513518793,4.66048678250711,4
GOPR4000,6.26583346968028,359.005812944493,0.0326065582226416,0.270648664729963,0.540901779264921,0.0173518374993011,1
GOPR4000,5.59026289376346,320.298470181237,5.57835553162889,0.302629253472328,0.509145649262413,1.85396081228664,2
GOPR4000,3.2497061918984,186.194449453309,3.34572794018422,0.289426416836028,0.507927407135668,3.14939070482057,3
GOPR4000,6.0277513156691,345.364710342268,6.01941430957885,0.255903680834606,0.528776483725551,4.77056871485628,4
GOPR4001,4.80527243541042,275.321829959568,4.64027296772987,0.315913770737915,0.526642513767863,0.0110792105377122,1
GOPR4001,6.08579285935714,348.690245832017,0.162409753207644,0.368461686817394,0.514380893187088,1.9202672501532,2
GOPR4001,1.37862549300029,78.9894222780592,1.57509764132938,0.315637327030738,0.595079777743252,3.12306494292914,3
GOPR4001,2.42543411618515,138.967138344452,2.75558669212137,0.297299546341939,0.543623169891243,4.72240471083458,4
GOPR4003,1.99605176197108,114.365341650594,2.05449790545821,0.307044820349497,0.522152245619272,0.106800028012167,1
GOPR4003,0.00331033766710482,0.189668377088289,6.23187049147605,0.296662252498278,0.501759282681816,1.86165106250166,2
GOPR4003,0.374146403526146,21.4370098420468,0.595912546582818,0.279645783651026,0.529259430840625,3.18491045816981,3
GOPR4003,0.16230946050797,9.29964706215197,0.0783302668431922,0.320099039719654,0.528478923516257,4.7185226811537,4
GOPR4005,1.61096383566821,92.3014287319951,1.62642333371043,0.256506342199018,0.503638483078037,0.114151267052807,1
GOPR4005,3.25719004610854,186.623242714041,4.06863286421998,0.265750098461192,0.508490634718413,1.86797466088705,2
GOPR4005,4.28405024183605,245.457998079206,4.19284275937735,0.265604867626675,0.507341600129939,3.16135222368689,3
GOPR4005,3.19177481358163,182.875225974383,3.39215869683499,0.261828888617481,0.51327960925873,4.76831090813472,4
GOPR4006,1.67048685317342,95.7118464189268,1.68796960863423,0.274929095189059,0.502802992905977,0.112896333778864,1
GOPR4006,0.154431742973875,8.84828709525215,0.102146934380217,0.261529093768129,0.523317506088516,1.66857798925664,2
GOPR4006,0.0619464930841713,3.54927260935936,0.0988939775413238,0.270142668217424,0.517819694769203,3.33484610514894,3
GOPR4006,0.836845425068645,47.9477109612648,0.96990357350762,0.256660730234383,0.532610676865787,4.72364273954168,4
GOPR4007,6.06329863511373,347.40142171945,6.25329092306531,0.262600831304196,0.51315919933088,0.0406722969290683,1
GOPR4007,0.594848589056363,34.0823136022415,0.619988171880194,0.316035495528578,0.508771353817492,1.79086703427693,2
GOPR4007,3.35367183949029,192.151242274669,3.36098416787419,0.279641609377481,0.531079853278718,3.18924768896275,3
GOPR4007,2.41443326230117,138.33683584586,2.40835853412093,0.269618119635391,0.51676928874589,4.74042628963686,4
GOPR4008,0.163952278012816,9.39377357168986,0.0899889170782395,0.252244698644293,0.537738586167465,0.0473130436635105,1
GOPR4008,4.72540613413765,270.745827971317,4.73079478644,0.250532952884005,0.553302526432237,1.78783468654018,2
GOPR4008,1.19546485611115,68.4950908113834,1.46215995390974,0.25485507548994,0.517457395200298,3.18879722709456,3
GOPR4008,4.47228314187838,256.242948817139,4.5829786394372,0.269145308976276,0.528073762863739,4.68148707710181,4
GOPR4011,0.834891454703362,47.8357567060404,1.05197383760373,0.258252758087156,0.51564617319591,6.28080353229573,1
GOPR4011,3.14335224186283,180.100816981726,2.85088817380868,0.309732721504261,0.505434682153274,1.77436194488548,2
GOPR4011,0.401589259409007,23.0093696619205,0.059086315629671,0.270681194769777,0.528577674553933,3.26230985149886,3
GOPR4011,3.19759924817944,183.208941494887,3.44280868490628,0.259555141784998,0.528262235193637,4.80620791648511,4
GOPR4012,0.00216320541279514,0.123942540373017,6.16066712618253,0.26621310146135,0.50608057622735,0.0769898673119813,1
GOPR4012,5.64645959498943,323.518303984042,5.7037270789318,0.257134998281702,0.53070917948114,1.59510375839412,2
GOPR4012,0.884960039432497,50.704475297213,0.494409161693824,0.31207094186208,0.555358352600784,3.11040136306332,3
GOPR4012,0.262979109659834,15.0675930836165,0.171563690354148,0.301826308041216,0.545070927060599,4.82983971917739,4
GOPR4013,0.63336783619078,36.289303893065,0.255263925755968,0.268692027382702,0.503460000201012,6.27634632613938,1
GOPR4013,0.0996730114778624,5.71084288904053,6.18478412997616,0.267497975582104,0.508644494059138,1.70731155879732,2
GOPR4013,3.25098292420833,186.267600826236,3.26508834271576,0.265502007491322,0.500178194716206,3.15477788629362,3
GOPR4013,0.283910695770553,16.2668846262754,0.0335821993327627,0.269322761718612,0.509078884219641,4.82910267148346,4
GOPR4014,1.67385640889557,95.9049077406405,1.79903236845541,0.266614404003273,0.561709072284683,0.0728795433518514,1
GOPR4014,0.00124986118417605,0.0716117708305107,0.261279158893944,0.26030956523883,0.516128235252843,1.77547424161798,2
GOPR4014,4.34577249293722,248.994422569349,4.46030213562651,0.284276071661382,0.502617050700614,3.16167027660332,3
GOPR4014,3.83225883541532,219.572257271018,4.04489537728957,0.263522186207991,0.51150878232773,4.77855730411785,4
GOPR4015,0.943872987452983,54.0799385774604,1.06119109120423,0.264493364538729,0.543767866815673,0.0536922930772652,1
GOPR4015,1.40486639715756,80.492915336878,1.10876709003082,0.253649954544774,0.501499294290256,1.75339138014617,2
GOPR4015,0.109129393024327,6.25265364111834,6.17069940338429,0.259742074686538,0.508140476844472,3.17226312414533,3
GOPR4015,0.163320406875359,9.35757002231747,0.0986335070827913,0.25395635324408,0.50827972571637,4.68560957814832,4
GOPR4016,2.3683053017097,135.693898386423,2.27342835037008,0.308649943650261,0.518948116944167,0.0786105158405948,1
GOPR4016,0.374580695302673,21.461892927919,0.202164463986531,0.262598018368372,0.50403036333574,1.71306524556568,2
GOPR4016,2.84764427668419,163.157998608588,2.86863525412815,0.253203817964757,0.503290446098635,3.14159265358979,3
GOPR4016,1.1686023460101,66.9559823554652,1.24777147951606,0.255541567233996,0.519845594994208,4.75260288289402,4
GOPR4017,2.51423464381502,144.055033796179,2.76554717638436,0.255294485753956,0.516708029226738,0.119873653311551,1
GOPR4017,6.19667265582606,355.043190202956,0.0500546084982498,0.262184270563706,0.569090839592614,1.66480202592187,2
GOPR4017,0.809943151281012,46.406324213928,0.361718803433443,0.262332978746131,0.525525065723728,3.14159265358979,3
GOPR4017,5.03257034695148,288.345040983008,5.1821031781982,0.317584984232743,0.501760506523133,4.79376681968319,4
GOPR4019,6.16438365661209,353.193166823295,6.116055218285,0.259018037053254,0.519261456618804,0.0223070206658336,1
GOPR4019,0.059347654160553,3.40037010740171,0.0476336246630757,0.266657943353548,0.60504264845746,1.72415955696494,2
GOPR4019,0.275091478348222,15.7615806893676,0.160722473922363,0.321041328284878,0.560963293409003,3.29054017292837,3
GOPR4019,5.86532290964876,336.058248204266,5.9130310478491,0.250928777284722,0.540672370515956,4.80860785552103,4
GOPR4020,6.11486724147009,350.35608521904,6.00924776173359,0.301942636480409,0.540189317700663,0,1
GOPR4020,5.94975393890686,340.8957898407,5.96869417741043,0.284084379045127,0.538502502261877,1.63789882920153,2
GOPR4020,0.000235930378011294,0.0135178149189733,6.18209741222117,0.254492943153781,0.51072870394677,3.13295355966414,3
GOPR4020,5.76348949434108,330.223623293733,5.7208128653823,0.260116531673232,0.533059950487347,4.85016598767154,4
GOPR4021,5.7722730084302,330.726881580333,5.84623403618138,0.275946790622865,0.509526541849982,0.0118519612816559,1
GOPR4021,3.09406338143038,177.276773301937,2.87942153588744,0.277641260530683,0.532484291881942,1.63613748021312,2
GOPR4021,2.73617907991393,156.771513271057,2.51537602762996,0.276915291830128,0.50431287191484,3.14589637606199,3
GOPR4021,6.1417623849016,351.897063427065,5.92520598330734,0.292106002300068,0.53391031549082,4.76416518634119,4
GOPR4022,0.130956232115279,7.50323940114104,6.26223360839104,0.267336324938941,0.561461651527052,6.2668772914678,1
GOPR4022,0.727324365137539,41.672616459413,0.512941474668811,0.256178780883826,0.523624012601695,1.54703969247181,2
GOPR4022,4.04101191564746,231.532927728675,4.06925937735604,0.262877386921416,0.515455529667423,3.15745788051191,3
GOPR4022,3.04905499363212,174.697982638408,3.02312733294207,0.267830706751461,0.559622270632031,4.75931796401904,4
GOPR4023,5.54254299622681,317.56432145359,5.2212410170009,0.280253134100484,0.501954670648888,6.27540796615627,1
GOPR4023,4.12136702986433,236.136936635594,3.94631080695063,0.306137794595383,0.551182242579653,1.59286142619798,2
GOPR4023,5.94586243954237,340.672823351138,5.95678916754061,0.266780818496855,0.531088055125764,3.12005597391805,3
GOPR4023,6.2647209476036,358.942070124884,6.21213700442856,0.25946516965928,0.523047875371199,4.70569027221594,4
